"id","doi","eid","pii","pubmed_id","titulo","resumo","descricao","data_publicacao","numero_citacao","idioma","tipo_publicacao","tipo_fonte","palavras_chaves","termos_indice","issn","isbn","conf_loc","conferencia_nome","revista_nome","revista_ender","titulo_ed","publis","affiliacoes","autores","autores_affil","ref_count","references"
"85011063954","10.1117/12.2241320","2-s2.0-85011063954","","","Biophysical indicators based on satellite images in an irrigated area at the São Francisco River Basin, Brazil","","","2016-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Agricultural Research Company of Minas Gerais', 'pais': 'Brazil'})","","","",""
"85011110643","10.1117/12.2242094","2-s2.0-85011110643","","","Carbon sequestration associated to the land-use and land-cover changes in the forestry sector in Southern Brazil","","","2016-01-01","4","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Laboratório Nacional de Biorrenováveis', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Estadual de Campinas', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'})","","","",""
"85006038659","10.1590/0100-67622016000500004","2-s2.0-85006038659","","","Potential areas for the formation of ecological corridors between remnants of atlantic forest Áreas potenciais à formação de corredores ecológicos entre remanescentes de mata atlântica","","","2016-01-01","3","","Journal","j","","","18069088 01006762","","","","Revista Arvore","","","Sociedade de Investigacoes Florestaisr.arvore@ufv.br","({'id': None, 'affiliacao': 'Universidade Federal Rural do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Vicosa', 'pais': 'Brazil'})","","","",""
"85011015598","10.1117/12.2241432","2-s2.0-85011015598","","","Energy balances in sugar cane, coffee and natural vegetation in the northeastern side of the São Paulo state, Brazil","","","2016-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Embrapa Agricultural Informatics', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"84974794958","10.3390/rs8060451","2-s2.0-84974794958","","","Spatial assessment of the bioclimatic and environmental factors driving mangrove tree species' distribution along the Brazilian coastline","","","2016-01-01","9","","Journal","j","","","20724292","","","","Remote Sensing","","","MDPI AGPostfachBaselCH-4005","({'id': None, 'affiliacao': 'Vrije Universiteit Brussel', 'pais': 'Belgium'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Helsingin Yliopisto', 'pais': 'Finland'}, {'id': None, 'affiliacao': 'Université libre de Bruxelles (ULB)', 'pais': 'Belgium'})","","","",""
"84962118972","10.4013/nbc.2016.111.01","2-s2.0-84962118972","","","Habitat dynamics in subtropical South America: Socioeconomic determinants and landscape patterns at a forest-grassland ecotone Dinâmica de habitats na região subtropical da América do Sul: Determinantes socioeconômicos e padrões de paisagem em um ecótono floresta-campo","","","2016-01-01","2","","Journal","j","","","22363777 18099939","","","","Neotropical Biology and Conservation","","","Universidade do Vale do Rio dos SinosAv. Unisinos, 950 - Caixa Postal 275Sao Leopoldo - RSCEP 93022-000","({'id': None, 'affiliacao': 'Universidade do Vale do Rio dos Sinos', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal do Rio Grande do Norte', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal do Rio Grande do Sul', 'pais': 'Brazil'})","","","",""
"84959337023","10.1890/15-0113.1","2-s2.0-84959337023","","26910946","Where have all the people gone? Enhancing global conservation using night lights and social media","","","2015-12-01","59","","Journal","j","","","19395582","","","","Ecological Applications","","","Ecological Society of America1900 M Street NW, Suite 700WashingtonDC 20036","({'id': None, 'affiliacao': 'The University of Queensland', 'pais': 'Australia'}, {'id': None, 'affiliacao': 'Luddy School of Informatics, Computing, and Engineering', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Hebrew University of Jerusalem', 'pais': 'Israel'})","","","",""
"84955312734","10.1590/1519-6984.01313suppl","2-s2.0-84955312734","","26628241","Physical characterization of a watershed through GIS: A study in the Schmidt stream, Brazil Caracterização física de microbacia hidrográfica através de SIG como ferramenta de apoio a gestão: Um estudo no Arroio Schmidt – RS","","","2015-12-01","5","","Journal","j","","","16784375 15196984","","","","Brazilian Journal of Biology","","","Instituto Internacional de Ecologiabjb@bjb.com.br","({'id': None, 'affiliacao': 'Universidade Feevale', 'pais': 'Brazil'},)","","","",""
"84957414712","10.1007/s10661-014-4145-3","2-s2.0-84957414712","","25471621","The spectral changes of deforestation in the Brazilian tropical savanna","","","2015-11-20","11","","Journal","j","","","15732959 01676369","","","","Environmental Monitoring and Assessment","","","Kluwer Academic Publishers","({'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Ministério do Meio Ambiente', 'pais': 'Brazil'})","","","",""
"84954372639","10.1111/agec.12200","2-s2.0-84954372639","","","Evaluating the long-term impacts of promoting ""green"" agriculture in the Amazon","","","2015-11-01","4","","Journal","j","","","15740862 01695150","","","","Agricultural Economics (United Kingdom)","","","Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com","({'id': None, 'affiliacao': 'Salisbury University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'NC State University', 'pais': 'United States'})","","","",""
"84955209193","10.1002/2015JG002914","2-s2.0-84955209193","","","Forest edge burning in the Brazilian Amazon promoted by escaping fires from managed pastures","","","2015-10-01","23","","Journal","j","","","21698961 21698953","","","","Journal of Geophysical Research: Biogeosciences","","","Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com","({'id': None, 'affiliacao': 'Potsdam Institut fur Klimafolgenforschung', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Humboldt-Universität zu Berlin', 'pais': 'Germany'})","","","",""
"84941997342","10.1002/2014WR016757","2-s2.0-84941997342","","","Surface water types and sediment distribution patterns at the confluence of mega rivers: The Solimões-Amazon and Negro Rivers junction","","","2015-08-01","30","","Journal","j","","","19447973 00431397","","","","Water Resources Research","","","Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com","({'id': None, 'affiliacao': 'The University of Texas at Austin', 'pais': 'United States'},)","","","",""
"84938702365","10.1088/1748-9326/10/8/084005","2-s2.0-84938702365","","","Satellite observation of tropical forest seasonality: Spatial patterns of carbon exchange in Amazonia","","","2015-08-01","25","","Journal","j","","","17489326 17489318","","","","Environmental Research Letters","","","Institute of Physics Publishingmichael.roberts@iop.org","({'id': None, 'affiliacao': 'University of California, Los Angeles', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Boston University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Jet Propulsion Laboratory', 'pais': 'United States'})","","","",""
"84931561542","10.1007/s12665-015-4052-0","2-s2.0-84931561542","","","Mechanisms involved in the proliferation and distribution of phytoplankton in the Patagonian Sea, Argentina, as revealed by remote sensing studies","","","2015-07-19","2","","Journal","j","","","18666299 18666280","","","","Environmental Earth Sciences","","","Springer Verlagservice@springer.de","({'id': None, 'affiliacao': 'Universidad Nacional de La Plata', 'pais': 'Argentina'}, {'id': None, 'affiliacao': 'UNESCO-COI-IODE', 'pais': 'Argentina'})","","","",""
"84940539316","10.1371/journal.pone.0132144","2-s2.0-84940539316","","26168242","Structural dynamics of tropical moist forest gaps","","","2015-07-13","35","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'University of New Hampshire Durham', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'USDA Forest Service International Institute of Tropical Forestry', 'pais': 'Puerto Rico'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Chinese Academy of Forestry', 'pais': 'China'}, {'id': None, 'affiliacao': 'The University of Arizona', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Colorado State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'NASA Goddard Space Flight Center', 'pais': 'United States'})","","","",""
"84948957350","10.1590/01047760201521031823","2-s2.0-84948957350","","","Leaf area index monitoring and protectiong through remote sensing in the Itatiaia National Park Monitoramento e projeção futura da vegetação no parque nacional do Itatiaia através de sensoriamento remote","","","2015-07-01","1","","Journal","j","","","01047760","","","","Cerne","","","Federal University of LavrasP.O. Box 3037Lavras37200","({'id': None, 'affiliacao': 'Universidade Federal de Lavras', 'pais': 'Brazil'},)","","","",""
"84934312536","10.1088/1748-9326/10/7/074002","2-s2.0-84934312536","","","Aboveground carbon loss in natural and managed tropical forests from 2000 to 2012","","","2015-07-01","88","","Journal","j","","","17489326 17489318","","","","Environmental Research Letters","","","Institute of Physics Publishinghelen.craven@iop.org","({'id': None, 'affiliacao': 'Woods Hole Research Center', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Maryland', 'pais': 'United States'}, {'id': None, 'affiliacao': 'SUNY Upstate Medical University', 'pais': 'United States'})","","","",""
"84966349622","10.5894/rgci548","2-s2.0-84966349622","","","Geoprocessing applied to marine shrimp farming in São José do Norte, Rio Grande do Sul, Brazil Geoprocessamento aplicado na carcinicultura marinha em São José do Norte, Rio Grande do Sul, Brasil","","","2015-06-01","2","","Journal","j","","","16468872","","","","Journal of Integrated Coastal Zone Management","","","UNIVALI","({'id': None, 'affiliacao': 'Federal University of Espirito Santo', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal do Rio Grande', 'pais': 'Brazil'})","","","",""
"84929346788","10.1371/journal.pone.0125113","2-s2.0-84929346788","","25970612","Geographic distribution of isolated indigenous societies in Amazonia and the efficacy of indigenous territories","","","2015-05-13","7","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'University of Missouri', 'pais': 'United States'},)","","","",""
"84929095382","10.1371/journal.pone.0126754","2-s2.0-84929095382","","25951328","Annual carbon emissions from deforestation in the Amazon basin between 2000 and 2010","","","2015-05-07","36","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'University of Maryland', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Jet Propulsion Laboratory', 'pais': 'United States'})","","","",""
"84939939224","10.1007/s00267-015-0447-7","2-s2.0-84939939224","","25604215","Deforestation and Forest Fires in Roraima and Their Relationship with Phytoclimatic Regions in the Northern Brazilian Amazon","","","2015-05-01","15","","Journal","j","","","14321009 0364152X","","","","Environmental Management","","","Springer New York LLCbarbara.b.bertram@gsk.com","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Roraima', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'National Institute for Research in Amazonia (INPA)', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'State University of Roraima (UERR)', 'pais': 'Brazil'})","","","",""
"84923684034","10.1016/j.jhydrol.2015.02.018","2-s2.0-84923684034","S0022169415001304","","Deforestation offsets water balance changes due to climate variability in the Xingu River in eastern Amazonia","","","2015-04-01","58","","Journal","j","","","00221694","","","","Journal of Hydrology","","","Elsevier","({'id': None, 'affiliacao': 'Woods Hole Research Center', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Federal do Ceara', 'pais': 'Brazil'})","","","",""
"84938066956","10.5380/raega.v33i0.36331","2-s2.0-84938066956","","","Analysis of fragmented landscape of the serra da canastra National Park and its buffer zone - MG Análise da fragmentação da paisagem do parque nacional da serra da canastra e de sua zona de amortecimento - MG","","","2015-04-01","1","","Journal","j","","","21772738 15164136","","","","RA'E GA - O Espaco Geografico em Analise","","","Universidade Federal do Paranaraega@ufpr.br","({'id': None, 'affiliacao': 'Universidade Federal de Minas Gerais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Terra Brasilis', 'pais': 'Brazil'})","","","",""
"84922901901","10.1126/science.aaa1602","2-s2.0-84922901901","","25678655","Response to comment on ""Using ecological thresholds to evaluate the costs and benefits of set-asides in a biodiversity hotspot""","","","2015-02-13","2","","Journal","j","","","10959203 00368075","","","","Science","","","American Association for the Advancement of Science","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of Minnesota Twin Cities', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Toronto', 'pais': 'Canada'}, {'id': None, 'affiliacao': 'Imperial College London', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Fundação Florestal', 'pais': 'Brazil'})","","","",""
"84949117807","10.1016/j.ocecoaman.2014.12.006","2-s2.0-84949117807","S0964569114003901","","Mangrove shrimp farm mapping and productivity on the Brazilian Amazon coast: Environmental and economic reasons for coastal conservation","","","2015-02-01","9","","Journal","j","","","09645691","","","","Ocean and Coastal Management","","","Elsevier Ltd","({'id': None, 'affiliacao': 'Universidade Federal do Para', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Vale Institute of Technology', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Federal de Educação', 'pais': 'Brazil'})","","","",""
"84925424453","10.1590/2179-8087.058013","2-s2.0-84925424453","","","Characterization of forest cover of protected areas of the Atlantic forest Caracterização da cobertura florestal de unidades de conservação da mata Atlântica","","","2015-01-01","7","","Journal","j","","","21798087 14150980","","","","Floresta e Ambiente","","","Universidade Federal Rural do Rio de Janeiro (UFRRJ)floram@floram.org","({'id': None, 'affiliacao': 'Universidade Federal Rural do Rio de Janeiro', 'pais': 'Brazil'},)","","","",""
"84950119614","10.3390/rs71115782","2-s2.0-84950119614","","","An algorithm for burned area detection in the Brazilian Cerrado using 4 μm MODIS imagery","","","2015-01-01","36","","Journal","j","","","20724292","","","","Remote Sensing","","","MDPI AGPostfachBaselCH-4005","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Faculdade de Ciências, Universidade de Lisboa', 'pais': 'Portugal'}, {'id': None, 'affiliacao': 'Universidade Federal do Rio de Janeiro', 'pais': 'Brazil'})","","","",""
"84930844545","","2-s2.0-84930844545","","","Integration of geospatial information to analyze land use in the area of permanent preservation Basin of Rio Criciuma/SC/Brazil Integração de informações geoespaciais para analisar a ocupação do solo na área de Preservação Permanente da Bacia Hidrográfica do Rio Criciúma/SC/Brasil","","","2015-01-01","0","","Journal","j","","","1980900X 01019082","","","","Geociencias","","","Universidade Estadual PaulistaAv. Vicente Ferreira 1278, P.O. Box 71Marilia SP17515-901","({'id': None, 'affiliacao': 'Universidade Federal de Santa Catarina', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Nova de Lisboa', 'pais': 'Portugal'})","","","",""
"84906919940","10.1109/LGRS.2014.2334140","2-s2.0-84906919940","","","Tropical-forest biomass estimation at X-band from the spaceborne tandem-X interferometer","","","2015-01-01","57","","Journal","j","","","1545598X","","","","IEEE Geoscience and Remote Sensing Letters","","","Institute of Electrical and Electronics Engineers Inc.","({'id': None, 'affiliacao': 'University of New Hampshire Durham', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Woods Hole Research Center', 'pais': 'United States'}, {'id': None, 'affiliacao': 'United States Department of Agriculture', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Jet Propulsion Laboratory', 'pais': 'United States'})","","","",""
"84942246531","10.1590/2179-8087.064013","2-s2.0-84942246531","","","Detection of logging infrastructure in the state of rondônia using remotely sensed data Detecção da infraestrutura para exploração florestal em rondônia utilizando dados de sensoriamento remoto","","","2015-01-01","2","","Journal","j","","","21798087 14150980","","","","Floresta e Ambiente","","","Universidade Federal Rural do Rio de Janeiro (UFRRJ)floram@floram.org","({'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"84961822664","10.1117/12.2194491","2-s2.0-84961822664","","","Water balance indicators from MODIS images and agrometeorological data in Minas Gerais state, Brazil","","","2015-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
"84961784092","10.1117/12.2194571","2-s2.0-84961784092","","","Application of agrometeorological spectral model in rice area in southern Brazil","","","2015-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
"84930390260","10.5194/isprsarchives-XL-7-W3-557-2015","2-s2.0-84930390260","","","Assessment of large scale land cover change classifications and drivers of deforestation in Indonesia","","","2015-01-01","15","","Conference Proceeding","p","","","16821750","","","","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","","","International Society for Photogrammetry and Remote Sensing","({'id': None, 'affiliacao': 'Center for International Forestry Research, West Java', 'pais': 'Indonesia'}, {'id': None, 'affiliacao': 'IPB University', 'pais': 'Indonesia'}, {'id': None, 'affiliacao': 'Ministry of Environment and Forestry', 'pais': 'Indonesia'})","","","",""
"84930825938","","2-s2.0-84930825938","","","Dynamic aspects of the landscape of Lavrado, Northeastern Roraima Aspectos dinâmicos da paisagem do lavrado, Nordeste de Roraima","","","2015-01-01","2","","Journal","j","","","1980900X 01019082","","","","Geociencias","","","Universidade Estadual PaulistaAv. Vicente Ferreira 1278, P.O. Box 71Marilia SP17515-901","({'id': None, 'affiliacao': 'Universidade Federal de Roraima', 'pais': 'Brazil'},)","","","",""
"84955302407","10.11137/2015_2_37_46","2-s2.0-84955302407","","","Utilization of free geotechnologies in the evaluation of changes in vegetation cover and buffer zone of the rio negro pantanal state park, mato grosso do sul, Brasil Uso de Geotecnologia Livre na Avaliação das Mudanças na Cobertura Vegetal e da Zona de Amortecimento do Parque Estadual do Pantanal do Rio Negro, Mato Grosso do Sul","","","2015-01-01","0","","Journal","j","","","19823908 01019759","","","","Anuario do Instituto de Geociencias","","","Universidade Federal do Rio de Janeiroismar@geologia.ufrj.br","({'id': None, 'affiliacao': 'Universidade Guarulhos', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'})","","","",""
"84938408582","10.1017/S0376892914000356","2-s2.0-84938408582","S0376892914000356","","A 22 year assessment of deforestation and restoration in riparian forests in the eastern Brazilian Amazon","","","2015-01-01","25","","Journal","j","","","14694387 03768929","","","","Environmental Conservation","","","Cambridge University PressJournals_subscriptions@cup.cam.ac.uk","({'id': None, 'affiliacao': 'Lancaster Environment Centre', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Stockholm Environment Institute', 'pais': 'Sweden'}, {'id': None, 'affiliacao': 'International Institute for Sustainability', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Imazon - Amazon Institute of People and the Environment', 'pais': 'Brazil'})","","","",""
"84995395934","10.1201/b19322","2-s2.0-84995395934","","","Agricultural systems studies using remote sensing","","","2015-01-01","7","","Book","b","","","","","","","Land Resources Monitoring, Modeling, and Mapping with Remote Sensing","","","CRC Press","({'id': None, 'affiliacao': 'CIRAD Centre de Recherche de Montpellier', 'pais': 'France'}, {'id': None, 'affiliacao': 'Universidade do Estado do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Environment', 'pais': 'France'})","","","",""
"84940648704","","2-s2.0-84940648704","","","Street tree inventory of Campinas, Brazil: An instrument for urban forestry management and planning","","","2015-01-01","1","","Journal","j","","","19355297","","","","Arboriculture and Urban Forestry","","","International Society of Arboricultureisa@isa-arbor.com","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'})","","","",""
"84961839444","10.1117/12.2195044","2-s2.0-84961839444","","","Modelling radiation and energy balances with Landsat 8 images under different thermohydrological conditions in the Brazilian semi-Arid region","","","2015-01-01","4","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'})","","","",""
"84952657053","","2-s2.0-84952657053","","","Roadkill on vertebrates in Brazil: Seasonal variation and road type comparison","","","2015-01-01","10","","Journal","j","","","18435629 15849074","","","","North-Western Journal of Zoology","","","Editura Universitati din Oradeainfo@uoradea.ro","({'id': None, 'affiliacao': 'Universidade Federal de Lavras', 'pais': 'Brazil'},)","","","",""
"84961785410","10.1117/12.2195083","2-s2.0-84961785410","","","Early pest detection in soy plantations from hyperspectral measurements: A case study for caterpillar detection","","","2015-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Universidad de la Republica', 'pais': 'Uruguay'}, {'id': None, 'affiliacao': 'CSI Ingenieros', 'pais': 'Uruguay'})","","","",""
"84909582564","10.1016/j.rse.2013.08.051","2-s2.0-84909582564","S0034425714001576","","Large-scale habitat mapping of the Brazilian Pantanal wetland: A synthetic aperture radar approach","","","2014-12-01","34","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","Elsevier Inc.usjcs@elsevier.com","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of Victoria', 'pais': 'Canada'})","","","",""
"84929348787","10.1098/rsos.140246","2-s2.0-84929348787","","","Remote sensing and conservation of isolated indigenous villages in Amazonia","","","2014-11-01","6","","Journal","j","","","20545703","","","","Royal Society Open Science","","","Royal Society","({'id': None, 'affiliacao': 'Santa Fe Institute', 'pais': 'United States'}, {'id': None, 'affiliacao': 'The University of Texas at Austin', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Missouri', 'pais': 'United States'})","","","",""
"84908306370","10.1073/pnas.1322825111","2-s2.0-84908306370","","25313087","Actor-specific contributions to the deforestation slowdown in the Brazilian Amazon","","","2014-10-28","120","","Journal","j","","","10916490 00278424","","","","Proceedings of the National Academy of Sciences of the United States of America","","","National Academy of Sciences","({'id': None, 'affiliacao': 'Center for International Forestry Research, West Java', 'pais': 'Indonesia'}, {'id': None, 'affiliacao': 'Universidad de León', 'pais': 'Spain'}, {'id': None, 'affiliacao': 'Stockholm Environment Institute', 'pais': 'Sweden'})","","","",""
"84907915217","10.1186/1756-3305-7-364","2-s2.0-84907915217","","25128480","Spatiotemporal analysis of sandfly fauna (Diptera: Psychodidae) in an endemic area of visceral leishmaniasis at Pantanal, central South America","","","2014-08-15","17","","Journal","j","","","17563305","","","","Parasites and Vectors","","","BioMed Central Ltd.info@biomedcentral.com","({'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Health Secretariat', 'pais': 'Brazil'})","","","",""
"84905494745","10.1371/journal.pone.0104144","2-s2.0-84905494745","","25099362","Land use and land cover change dynamics across the Brazilian Amazon: Insights from extensive time-series analysis of remote sensing data","","","2014-08-06","36","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'Aberystwyth University', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'University of New South Wales (UNSW) Australia', 'pais': 'Australia'}, {'id': None, 'affiliacao': 'Instituto de Investigação Científica Tropical', 'pais': 'Portugal'}, {'id': None, 'affiliacao': 'The University of Sheffield', 'pais': 'United Kingdom'})","","","",""
"84904600745","10.1371/journal.pone.0102380","2-s2.0-84904600745","","25054540","Modelling fire frequency in a Cerrado savanna protected area","","","2014-07-23","32","","Journal","j","","","19326203","","","","PLoS ONE","","","Public Library of Scienceplos@plos.org","({'id': None, 'affiliacao': 'Centro de Estatística e Aplicações da Universidade de Lisboa', 'pais': 'Portugal'}, {'id': None, 'affiliacao': 'Centro de Estudos Florestais, Universidade de Lisboa', 'pais': 'Portugal'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'})","","","",""
"84896892638","10.1016/j.foreco.2014.02.005","2-s2.0-84896892638","S0378112714000905","","Brazil nut stock and harvesting at different spatial scales in southeastern Amazonia","","","2014-05-01","10","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'L&#x92;IRD au Brésil', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Museu Paraense Emilio Goeldi', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Associação Floresta Protegida (AFP)', 'pais': 'Brazil'})","","","",""
"84888414652","10.1016/j.foreco.2013.10.049","2-s2.0-84888414652","S0378112713007457","","Do different landscapes influence the response of native and non-native bee species in the Eucalyptus pollen foraging, in southern Brazil?","","","2014-02-01","6","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","Elsevier","({'id': None, 'affiliacao': 'Universidade de Caxias do Sul', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade do Vale do Rio dos Sinos', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Pontificia Universidade Catolica do Rio Grande do Sul', 'pais': 'Brazil'})","","","",""
"84904861126","10.1016/j.apgeog.2014.06.013","2-s2.0-84904861126","S0143622814001295","","Spatial conservation planning framework for assessing conservation opportunities in the Atlantic Forest of Brazil","","","2014-01-01","5","","Journal","j","","","01436228","","","","Applied Geography","","","Elsevier Ltd","({'id': None, 'affiliacao': 'University of California, Los Angeles', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Leeds', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Jet Propulsion Laboratory', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'})","","","",""
